Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),66.26,0.00,8344.17,,,,,,59.61,,105.34,125.65,164.39,37.61
Active Decode Throughput Per User (tokens/sec/user),6.43,0.00,1791.23,,,,,,6.05,,9.57,11.77,16.92,7.63
Active Prefill Throughput (tokens/sec),9218.97,25.91,200887.87,,,,,,6998.25,,11304.63,16321.06,89811.13,14511.60
Active Prefill Throughput Per User (tokens/sec/user),4004.64,25.91,164655.39,,,,,,1878.67,,4436.78,9907.44,52435.72,11984.62
Active Total Throughput (tokens/sec),8338.32,5.04,200895.93,,,,,,6642.72,,10953.37,15659.44,74672.84,14022.53
Credit Drop Latency (ms),9.04,2.39,22.56,63.30,2.43,2.55,2.72,3.26,5.44,13.20,20.88,21.72,22.39,7.82
Credit-to-Start Latency (ms),3.55,1.08,94.64,660.77,1.11,1.18,1.21,1.36,1.58,1.80,4.99,10.63,41.24,9.28
E2E Output Token Throughput (tokens/sec/user),5.36,0.09,14.60,997.69,0.12,0.30,1.07,2.85,4.81,7.57,9.91,13.18,14.49,3.52
Effective Concurrency,13.66,1.00,16.00,,,,,,14.00,,16.00,16.00,16.00,2.13
Effective Decode Concurrency,10.40,0.00,15.00,,,,,,11.00,,12.00,13.00,13.00,1.59
Effective Decode Throughput (tokens/sec),66.23,0.00,8344.17,,,,,,59.61,,105.34,125.65,164.39,37.63
Effective Decode Throughput Per User (tokens/sec/user),6.42,0.00,1791.23,,,,,,6.05,,9.57,11.77,16.92,7.63
Effective Latency (CO-aware) (ms),134228.41,835.74,806059.00,24966484.71,1674.10,12050.22,21919.58,55151.84,98542.60,164882.89,276730.96,393679.36,605029.90,132002.73
Effective Prefill Concurrency,3.26,0.00,7.00,,,,,,3.00,,6.00,6.00,7.00,1.85
Effective Prefill Throughput (tokens/sec),8266.23,0.00,200887.87,,,,,,6599.05,,10854.34,15564.34,74582.06,14024.94
Effective Prefill Throughput Per User (tokens/sec/user),3590.78,0.00,164655.39,,,,,,1771.95,,4404.08,8207.83,47258.29,11413.75
Effective Total Throughput (tokens/sec),8338.32,5.04,200895.93,,,,,,6642.72,,10953.37,15659.44,74672.84,14022.53
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,709.08,6.00,4519.00,131888.00,6.00,9.25,16.50,188.00,450.00,971.75,1586.00,2643.50,3871.25,824.90
HTTP Chunks Sent,1.00,1.00,1.00,186.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.71,0.00,4.66,131.93,0.00,0.00,0.00,0.12,0.70,1.09,1.22,1.28,1.75,0.58
HTTP Connection Overhead (ms),0.90,0.00,8.88,167.40,0.00,0.00,0.00,0.12,0.70,1.55,1.76,1.85,2.29,0.90
HTTP Connection Reused (ratio),0.25,0.00,1.00,47.00,0.00,0.00,0.00,0.00,0.00,0.75,1.00,1.00,1.00,0.43
HTTP Data Received (KB),176.56,2.09,1114.21,32840.15,2.09,2.91,4.71,47.42,112.60,241.66,394.31,657.87,961.97,204.23
HTTP Data Sent (KB),315.95,1.36,736.53,58766.23,1.92,109.12,134.28,196.70,325.43,438.26,493.25,550.16,732.03,154.33
HTTP DNS Lookup (ms),0.19,0.00,4.21,35.46,0.00,0.00,0.00,0.00,0.00,0.46,0.54,0.58,0.65,0.38
HTTP Duration (excl. conn) (ms),134224.75,825.15,806048.17,24965802.63,1670.30,12048.52,21917.89,55149.91,98541.15,164881.47,276729.21,393677.99,605027.99,132002.00
HTTP Receiving (ms),102201.22,276.47,765102.10,19009426.46,289.69,784.03,2358.01,21494.07,60341.22,127959.52,234185.21,347312.38,570527.82,126029.02
HTTP Sending (ms),0.99,0.17,4.92,184.00,0.20,0.24,0.25,0.42,0.99,1.36,1.51,1.59,2.07,0.59
HTTP Total Time (ms),134225.65,825.84,806049.63,24965970.02,1671.74,12049.74,21918.61,55150.87,98541.50,164881.64,276729.87,393679.31,605029.81,132002.14
HTTP Waiting (TTFB) (ms),32022.54,245.55,110820.23,5956192.17,530.71,706.74,890.65,3932.60,32074.59,50763.62,66437.92,74883.08,106763.99,27119.40
Input Sequence Length (tokens),81212.85,431.00,191382.00,15105591.00,485.55,27884.75,34702.00,50523.75,84085.50,112452.00,126099.50,140644.25,190236.90,39657.72
Inter Chunk Latency (ms),160.35,0.15,4481.36,19008428.84,32.11,53.58,63.63,66.22,67.37,68.99,304.12,799.22,1528.60,302.32
Inter Token Latency (ms),156.28,29.76,756.98,29068.30,52.96,61.71,65.88,89.68,135.04,179.38,264.94,342.98,585.42,106.08
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),709.23,6.00,4519.00,131917.00,6.00,9.75,16.50,188.00,450.00,971.75,1586.00,2643.50,3872.10,824.97
Output Token Count (tokens),709.23,6.00,4519.00,131917.00,6.00,9.75,16.50,188.00,450.00,971.75,1586.00,2643.50,3872.10,824.97
Output Token Throughput Per User (tokens/sec/user),8.62,1.32,33.60,1603.50,1.72,2.92,3.78,5.57,7.41,11.15,15.18,16.21,19.15,4.57
Prefill Throughput Per User (tokens/sec/user),19750.56,6.87,164655.41,3673603.82,23.97,749.99,930.73,1541.66,2760.83,13051.91,80013.12,125997.24,153039.59,38932.51
Request Latency (ms),134219.50,825.31,806048.30,24964827.69,1670.40,12048.63,21918.00,55150.03,98541.26,164881.58,276693.12,393678.10,605016.83,131997.56
Requested OSL (tokens),709.23,6.00,4519.00,131917.00,6.00,9.75,16.50,188.00,450.00,971.75,1586.00,2643.50,3872.10,824.97
Time to First Output Token (ms),32023.65,247.04,110821.25,5956398.84,532.29,707.36,891.54,3933.49,32075.90,50765.21,66439.06,74883.68,106765.08,27119.42
Time to First Token (ms),32023.65,247.04,110821.25,5956398.84,532.29,707.36,891.54,3933.49,32075.90,50765.21,66439.06,74883.68,106765.08,27119.42
Time to Second Token (ms),85.43,0.16,1132.03,15889.44,0.35,0.54,0.62,2.33,28.13,170.40,217.58,245.14,377.37,125.20
Tokens In Flight (tokens),1345180.20,62393.36,1783405.00,,,,,,1449803.78,,1637451.11,1697034.00,1723325.78,291919.37
Usage Completion Tokens (tokens),709.23,6.00,4519.00,131917.00,6.00,9.75,16.50,188.00,450.00,971.75,1586.00,2643.50,3872.10,824.97
Usage Prompt Tokens (tokens),81212.85,431.00,191382.00,15105591.00,485.55,27884.75,34702.00,50523.75,84085.50,112452.00,126099.50,140644.25,190236.90,39657.72
Usage Total Tokens (tokens),81922.09,450.00,194665.00,15237508.00,502.70,28617.00,35170.50,50942.50,84415.00,113464.00,126964.50,141554.50,190780.70,39970.00

Metric,Value
Benchmark Duration (sec),1827.38
Input Token Throughput (tokens/sec),8266.23
Maximum Response Timestamp (ns),1780479476409803264.00
Minimum Request Timestamp (ns),1780477649025051904.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),72.19
Request Count,186.00
Request Throughput (requests/sec),0.10
Theoretical Prefix Cache Hit (%),93.19
Total Input Sequence Length (tokens),15105591.00
Total Output Sequence Length (tokens),131917.00
Total Output Tokens (tokens),131917.00
Total Token Throughput (tokens/sec),8338.42
Total Usage Completion Tokens (tokens),131917.00
Total Usage Prompt Tokens (tokens),15105591.00
Total Usage Total Tokens (tokens),15237508.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
