Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),223.33,0.00,16741.80,,,,,,217.78,,300.45,326.23,407.95,82.33
Active Decode Throughput Per User (tokens/sec/user),21.29,0.00,8370.90,,,,,,20.31,,26.41,29.62,35.71,28.74
Active Prefill Throughput (tokens/sec),103433.32,2647.99,354765.52,,,,,,105377.51,,177182.29,209076.62,302645.34,64463.78
Active Prefill Throughput Per User (tokens/sec/user),89711.39,2647.99,213740.62,,,,,,93742.65,,160295.95,172277.93,196782.68,56141.87
Active Total Throughput (tokens/sec),23934.08,22.14,354948.99,,,,,,250.28,,122192.75,151791.73,213290.30,53306.58
Credit Drop Latency (ms),10.62,2.92,59.29,169.97,2.94,3.03,3.15,3.64,5.52,9.82,19.08,31.02,53.64,13.58
Credit-to-Start Latency (ms),2.56,0.92,96.94,1312.39,1.06,1.15,1.22,1.34,1.58,1.76,2.01,4.88,21.96,6.44
E2E Output Token Throughput (tokens/sec/user),19.14,1.91,38.24,9818.08,4.02,7.77,11.10,17.94,19.93,21.60,23.76,27.60,34.28,5.45
Effective Concurrency,11.12,1.00,16.00,,,,,,11.00,,14.00,14.00,15.00,2.31
Effective Decode Concurrency,10.83,0.00,16.00,,,,,,11.00,,14.00,14.00,15.00,2.35
Effective Decode Throughput (tokens/sec),223.24,0.00,16741.80,,,,,,217.78,,300.45,326.23,407.95,82.44
Effective Decode Throughput Per User (tokens/sec/user),21.28,0.00,8370.90,,,,,,20.31,,26.41,29.62,35.71,28.74
Effective Latency (CO-aware) (ms),39192.12,461.13,501015.31,20105556.89,702.30,920.68,1169.81,7355.16,21538.32,49394.64,88977.15,144713.26,270511.72,54636.80
Effective Prefill Concurrency,0.30,0.00,4.00,,,,,,0.00,,1.00,2.00,3.00,0.61
Effective Prefill Throughput (tokens/sec),23706.96,0.00,354765.52,,,,,,0.00,,121957.97,151565.05,213114.97,53315.38
Effective Prefill Throughput Per User (tokens/sec/user),20561.89,0.00,213740.62,,,,,,0.00,,107563.44,143227.67,176510.70,46306.19
Effective Total Throughput (tokens/sec),23934.08,22.14,354948.99,,,,,,250.28,,122192.75,151791.73,213290.30,53306.58
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,798.93,4.00,10427.00,409853.00,6.00,9.00,13.00,143.00,439.00,997.00,1790.40,2848.60,5406.12,1129.68
HTTP Chunks Sent,1.00,1.00,1.00,513.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.54,0.00,1.47,278.32,0.00,0.00,0.00,0.00,0.66,0.73,1.10,1.15,1.23,0.40
HTTP Connection Overhead (ms),0.62,0.00,2.01,316.60,0.00,0.00,0.00,0.00,0.66,0.73,1.58,1.66,1.80,0.53
HTTP Connection Reused (ratio),0.31,0.00,1.00,157.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.46
HTTP Data Received (KB),198.92,1.60,2595.29,102046.39,2.09,2.86,3.83,36.14,109.75,248.72,446.20,707.16,1339.60,280.24
HTTP Data Sent (KB),324.91,1.36,741.49,166678.68,1.94,109.96,144.08,189.45,332.78,443.59,513.83,612.07,731.28,160.19
HTTP DNS Lookup (ms),0.07,0.00,0.67,38.28,0.00,0.00,0.00,0.00,0.00,0.00,0.47,0.52,0.57,0.18
HTTP Duration (excl. conn) (ms),39189.45,453.09,501013.37,20104187.55,698.82,917.31,1168.06,7353.49,21536.94,49393.30,88975.46,144711.60,270509.81,54636.80
HTTP Receiving (ms),38144.23,67.04,500081.20,19567991.83,135.74,313.40,567.08,6468.64,20331.20,47300.74,88085.07,143982.08,269314.26,54548.43
HTTP Sending (ms),0.81,0.17,1.64,417.70,0.21,0.22,0.24,0.27,0.93,1.02,1.38,1.45,1.52,0.41
HTTP Total Time (ms),39190.07,453.84,501014.93,20104504.15,699.47,917.31,1169.46,7355.14,21537.60,49393.30,88976.09,144712.63,270510.47,54636.90
HTTP Waiting (TTFB) (ms),1044.40,99.84,14162.57,535778.03,148.28,334.15,379.09,524.96,701.83,974.25,1844.16,3144.91,5616.75,1297.57
Input Sequence Length (tokens),83524.56,431.00,191382.00,42848098.00,442.32,28249.00,37543.60,48350.00,86035.00,113418.00,132064.60,157384.00,189261.52,41125.30
Inter Chunk Latency (ms),52.85,0.00,2922.23,19566114.61,7.41,25.83,32.62,40.17,42.38,45.56,77.92,86.00,404.66,76.24
Inter Token Latency (ms),48.28,18.72,511.21,24768.39,24.62,30.14,34.56,42.23,46.63,50.41,55.13,61.02,109.00,25.55
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),801.17,4.00,10455.00,410999.00,6.00,10.00,13.00,143.00,442.00,999.00,1794.40,2852.60,5417.24,1132.36
Output Token Count (tokens),801.17,4.00,10455.00,410999.00,6.00,10.00,13.00,143.00,442.00,999.00,1794.40,2852.60,5417.24,1132.36
Output Token Throughput Per User (tokens/sec/user),22.41,1.96,53.42,11495.80,9.18,16.39,18.14,19.84,21.45,23.68,28.94,33.18,40.62,5.48
Prefill Throughput Per User (tokens/sec/user),108387.10,2647.99,213740.63,55602581.35,3382.88,16203.24,30205.71,74218.91,118897.29,145568.29,166575.95,178472.45,203059.14,50716.14
Request Latency (ms),39185.91,453.23,501013.49,20102371.25,698.93,917.40,1168.17,7353.61,21537.04,49393.40,88975.57,144711.71,270509.92,54634.39
Requested OSL (tokens),801.17,4.00,10455.00,410999.00,6.00,10.00,13.00,143.00,442.00,999.00,1794.40,2852.60,5417.24,1132.36
Time to First Output Token (ms),1045.33,100.18,14164.16,536256.64,148.61,335.18,380.15,525.35,702.22,974.91,1844.52,3146.00,5617.86,1297.60
Time to First Token (ms),1045.33,100.18,14164.16,536256.64,148.61,335.18,380.15,525.35,702.22,974.91,1844.52,3146.00,5617.86,1297.60
Time to Second Token (ms),52.90,0.25,940.31,27139.19,0.35,0.46,0.55,0.67,0.90,9.51,241.71,365.45,743.10,140.40
Tokens In Flight (tokens),1144134.21,59385.03,1782777.83,,,,,,1143353.03,,1469339.04,1514339.72,1612152.75,259947.64
Usage Completion Tokens (tokens),801.17,4.00,10455.00,410999.00,6.00,10.00,13.00,143.00,442.00,999.00,1794.40,2852.60,5417.24,1132.36
Usage Prompt Tokens (tokens),83524.56,431.00,191382.00,42848098.00,442.32,28249.00,37543.60,48350.00,86035.00,113418.00,132064.60,157384.00,189261.52,41125.30
Usage Total Tokens (tokens),84325.73,449.00,196231.00,43259097.00,465.48,29099.20,38319.80,49326.00,86203.00,114848.00,134322.80,158671.60,190304.24,41485.98

Metric,Value
Benchmark Duration (sec),1807.41
Input Token Throughput (tokens/sec),23706.96
Maximum Response Timestamp (ns),1780551910994728448.00
Minimum Request Timestamp (ns),1780550103589044992.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),227.40
Request Count,513.00
Request Throughput (requests/sec),0.28
Theoretical Prefix Cache Hit (%),95.00
Total Input Sequence Length (tokens),42848098.00
Total Output Sequence Length (tokens),410999.00
Total Output Tokens (tokens),410999.00
Total Token Throughput (tokens/sec),23934.36
Total Usage Completion Tokens (tokens),410999.00
Total Usage Prompt Tokens (tokens),42848098.00
Total Usage Total Tokens (tokens),43259097.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
