Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),183.92,0.00,12396.10,,,,,,176.98,,295.95,368.04,436.06,100.40
Active Decode Throughput Per User (tokens/sec/user),8.56,0.00,2066.02,,,,,,6.97,,12.89,15.87,26.72,16.74
Active Prefill Throughput (tokens/sec),31749.09,1235.95,508770.09,,,,,,15319.00,,78994.30,146170.68,226684.54,48440.40
Active Prefill Throughput Per User (tokens/sec/user),21113.37,1235.95,248888.54,,,,,,7581.42,,43244.80,127421.55,193352.62,40016.43
Active Total Throughput (tokens/sec),20300.86,3.97,508942.56,,,,,,7661.74,,49080.57,101859.33,202196.98,41479.01
Credit Drop Latency (ms),19.18,0.99,47.77,460.22,1.19,1.94,2.42,4.79,13.39,36.37,40.87,42.05,46.48,16.06
Credit-to-Start Latency (ms),3.60,0.86,75.36,1790.02,0.99,1.10,1.15,1.26,1.44,1.67,3.21,11.41,57.86,9.36
E2E Output Token Throughput (tokens/sec/user),8.59,0.13,34.19,4269.24,0.60,2.63,3.99,5.45,8.21,11.05,13.13,16.06,23.90,4.47
Effective Concurrency,24.68,1.00,33.00,,,,,,27.00,,30.00,31.00,32.00,6.39
Effective Decode Concurrency,23.29,0.00,31.00,,,,,,26.00,,29.00,29.00,30.00,6.39
Effective Decode Throughput (tokens/sec),183.86,0.00,12396.10,,,,,,176.98,,295.92,368.04,436.06,100.45
Effective Decode Throughput Per User (tokens/sec/user),8.56,0.00,2066.02,,,,,,6.97,,12.89,15.85,26.71,16.74
Effective Latency (CO-aware) (ms),90860.08,655.15,1209102.38,45157457.86,950.80,1778.96,8339.48,20055.33,49320.66,113647.32,202663.82,306812.98,658444.27,127880.13
Effective Prefill Concurrency,1.38,0.00,10.00,,,,,,1.00,,3.00,4.00,6.00,1.52
Effective Prefill Throughput (tokens/sec),20106.99,0.00,508770.09,,,,,,7487.02,,48887.62,101559.19,201983.02,41474.45
Effective Prefill Throughput Per User (tokens/sec/user),13371.29,0.00,248888.54,,,,,,4021.49,,19777.21,82627.47,183378.42,33431.25
Effective Total Throughput (tokens/sec),20300.86,3.97,508942.56,,,,,,7661.74,,49080.57,101859.33,202196.98,41479.01
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,714.67,5.00,10569.00,355193.00,6.00,12.00,36.60,155.00,348.00,863.00,1656.20,2497.60,5582.52,1048.18
HTTP Chunks Sent,1.00,1.00,1.00,497.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.73,0.00,26.29,363.51,0.00,0.00,0.00,0.00,0.65,0.99,1.16,1.25,4.01,1.72
HTTP Connection Overhead (ms),0.85,0.00,26.29,423.76,0.00,0.00,0.00,0.00,0.65,1.42,1.67,1.78,4.01,1.76
HTTP Connection Reused (ratio),0.30,0.00,1.00,147.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.46
HTTP Data Received (KB),178.11,1.84,2629.21,88521.63,2.09,3.59,9.72,39.18,87.12,215.21,412.57,619.80,1387.81,260.19
HTTP Data Sent (KB),287.79,1.36,736.53,143032.15,1.74,93.73,141.60,191.66,259.97,358.15,478.23,515.63,707.23,138.04
HTTP DNS Lookup (ms),0.12,0.00,0.58,60.25,0.00,0.00,0.00,0.00,0.00,0.38,0.50,0.53,0.56,0.21
HTTP Duration (excl. conn) (ms),90856.36,647.48,1209087.95,45155611.45,948.72,1777.54,8337.95,20053.42,49312.65,113645.80,202662.26,306811.67,658418.45,127879.19
HTTP Receiving (ms),85762.24,126.76,1208612.30,42623831.62,302.13,878.19,4777.35,16657.69,42274.57,106324.45,195455.77,300559.06,657602.44,127468.05
HTTP Sending (ms),1.00,0.16,26.48,497.79,0.21,0.23,0.24,0.28,0.92,1.28,1.45,1.57,4.09,1.71
HTTP Total Time (ms),90857.21,649.01,1209089.46,45156035.20,949.41,1777.54,8338.96,20054.20,49314.44,113646.45,202662.86,306812.53,658420.25,127879.30
HTTP Waiting (TTFB) (ms),5093.12,100.09,43205.84,2531282.03,156.48,331.63,396.00,525.23,1736.13,7455.17,14057.12,21509.52,29006.52,7009.57
Input Sequence Length (tokens),74030.39,430.00,191382.00,36793105.00,433.00,23922.00,36462.40,49300.00,66896.00,91760.00,122445.60,131497.60,181900.72,35494.93
Inter Chunk Latency (ms),127.21,0.00,2527.90,42620501.89,12.50,43.90,46.28,61.66,70.28,71.96,352.62,553.01,884.49,181.69
Inter Token Latency (ms),124.30,25.35,561.58,61777.90,35.18,51.60,62.17,79.44,109.36,147.98,198.50,233.04,407.11,68.85
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),714.80,5.00,10571.00,355256.00,6.00,12.00,36.60,155.00,348.00,863.00,1656.20,2497.60,5583.48,1048.26
Output Token Count (tokens),714.80,5.00,10571.00,355256.00,6.00,12.00,36.60,155.00,348.00,863.00,1656.20,2497.60,5583.48,1048.26
Output Token Throughput Per User (tokens/sec/user),10.17,1.78,39.45,5053.33,2.46,4.29,5.04,6.76,9.14,12.59,16.08,19.38,28.43,5.12
Prefill Throughput Per User (tokens/sec/user),70110.81,44.48,248888.48,34845073.68,1349.64,2590.08,4726.16,9888.73,29706.09,128189.78,175563.17,193786.87,229214.91,70116.05
Request Latency (ms),90849.78,647.60,1209088.10,45152341.22,948.84,1777.65,8338.08,20053.54,49312.78,113645.90,202662.36,306811.78,658418.59,127876.96
Requested OSL (tokens),714.80,5.00,10571.00,355256.00,6.00,12.00,36.60,155.00,348.00,863.00,1656.20,2497.60,5583.48,1048.26
Time to First Output Token (ms),5094.24,100.40,43206.91,2531839.33,156.91,332.20,397.34,525.55,1737.23,7456.69,14057.77,21510.58,29007.58,7009.75
Time to First Token (ms),5094.24,100.40,43206.91,2531839.33,156.91,332.20,397.34,525.55,1737.23,7456.69,14057.77,21510.58,29007.58,7009.75
Time to Second Token (ms),97.94,0.25,854.30,48677.41,0.39,0.69,0.81,1.43,25.78,214.86,284.06,329.85,641.07,144.16
Tokens In Flight (tokens),2184188.48,35597.00,2957361.08,,,,,,2389718.77,,2784558.76,2831176.98,2937333.48,627342.22
Usage Completion Tokens (tokens),714.80,5.00,10571.00,355256.00,6.00,12.00,36.60,155.00,348.00,863.00,1656.20,2497.60,5583.48,1048.26
Usage Prompt Tokens (tokens),74030.39,430.00,191382.00,36793105.00,433.00,23922.00,36462.40,49300.00,66896.00,91760.00,122445.60,131497.60,181900.72,35494.93
Usage Total Tokens (tokens),74745.19,447.00,194665.00,37148361.00,454.00,24688.40,36976.40,49727.00,67864.00,92210.00,123197.20,132038.40,186255.32,35775.23

Metric,Value
Benchmark Duration (sec),1829.87
Input Token Throughput (tokens/sec),20106.99
Maximum Response Timestamp (ns),1780550135413475328.00
Minimum Request Timestamp (ns),1780548305546844672.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),194.14
Request Count,497.00
Request Throughput (requests/sec),0.27
Theoretical Prefix Cache Hit (%),93.63
Total Input Sequence Length (tokens),36793105.00
Total Output Sequence Length (tokens),355256.00
Total Output Tokens (tokens),355256.00
Total Token Throughput (tokens/sec),20301.13
Total Usage Completion Tokens (tokens),355256.00
Total Usage Prompt Tokens (tokens),36793105.00
Total Usage Total Tokens (tokens),37148361.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
