Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),128.51,0.00,54813.37,,,,,,119.57,,222.72,246.39,296.73,95.16
Active Decode Throughput Per User (tokens/sec/user),74.55,0.00,54813.37,,,,,,75.87,,104.49,122.55,140.14,59.87
Active Prefill Throughput (tokens/sec),158243.70,3498.41,467921.83,,,,,,170572.06,,241797.81,274486.29,338463.96,79284.71
Active Prefill Throughput Per User (tokens/sec/user),151652.95,3498.41,288560.81,,,,,,165953.60,,221215.33,257447.29,283083.79,73337.48
Active Total Throughput (tokens/sec),17799.70,32.80,467921.83,,,,,,145.53,,20679.63,185065.08,252160.07,56430.22
Credit Drop Latency (ms),3.12,0.74,6.71,21.84,0.76,0.84,0.94,1.45,2.08,4.70,6.24,6.48,6.67,2.19
Credit-to-Start Latency (ms),1.10,0.29,85.85,405.64,0.48,0.54,0.58,0.66,0.80,0.93,1.02,1.09,3.90,4.46
E2E Output Token Throughput (tokens/sec/user),56.12,7.41,98.54,20651.60,9.04,12.08,14.11,38.89,63.94,73.93,83.04,87.20,94.52,24.64
Effective Concurrency,1.56,0.00,4.00,,,,,,1.00,,3.00,3.00,4.00,1.04
Effective Decode Concurrency,1.46,0.00,4.00,,,,,,1.00,,3.00,3.00,4.00,1.02
Effective Decode Throughput (tokens/sec),106.32,0.00,54813.37,,,,,,93.99,,207.71,241.53,296.13,98.04
Effective Decode Throughput Per User (tokens/sec/user),60.61,0.00,54813.37,,,,,,70.66,,103.32,111.94,139.97,61.31
Effective Latency (CO-aware) (ms),7640.12,210.82,125863.95,2811565.79,306.73,451.05,500.18,874.12,2732.37,7744.08,19401.13,31451.12,74438.17,13992.57
Effective Prefill Concurrency,0.10,0.00,3.00,,,,,,0.00,,0.00,1.00,1.00,0.33
Effective Prefill Throughput (tokens/sec),14710.19,0.00,467921.83,,,,,,0.00,,0.00,164165.14,236726.47,51920.64
Effective Prefill Throughput Per User (tokens/sec/user),14097.52,0.00,288560.81,,,,,,0.00,,0.00,160350.02,220158.68,49387.86
Effective Total Throughput (tokens/sec),14817.78,0.00,467921.83,,,,,,134.48,,264.18,164301.06,236859.23,51914.24
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,527.24,3.00,8732.00,194025.00,4.00,5.00,6.00,19.50,182.00,556.00,1417.60,2090.75,4997.39,983.23
HTTP Chunks Sent,1.00,1.00,1.00,368.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.22,0.00,0.74,81.26,0.00,0.00,0.00,0.00,0.32,0.37,0.42,0.55,0.63,0.20
HTTP Connection Overhead (ms),0.24,0.00,1.07,86.75,0.00,0.00,0.00,0.00,0.32,0.37,0.42,0.72,0.93,0.24
HTTP Connection Reused (ratio),0.42,0.00,1.00,155.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.49
HTTP Data Received (KB),131.50,1.35,2166.56,48392.67,1.61,1.85,2.10,5.46,45.90,138.78,352.64,517.74,1241.26,243.78
HTTP Data Sent (KB),280.49,1.72,513.13,103219.05,2.11,81.44,105.57,194.50,306.70,371.59,406.86,423.88,477.69,115.64
HTTP DNS Lookup (ms),0.01,0.00,0.33,5.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.30,0.06
HTTP Duration (excl. conn) (ms),7638.96,210.20,125863.12,2811138.31,303.23,444.46,498.01,873.32,2731.44,7743.38,19400.00,31450.12,74437.46,13992.74
HTTP Receiving (ms),7140.54,6.14,124943.96,2627718.52,22.16,27.57,59.99,338.94,2395.65,7346.27,18850.09,28353.56,73776.99,13809.36
HTTP Sending (ms),0.36,0.06,0.91,134.21,0.10,0.10,0.11,0.14,0.44,0.52,0.60,0.69,0.79,0.21
HTTP Total Time (ms),7639.20,210.20,125863.47,2811225.06,303.33,444.81,498.27,873.41,2731.79,7743.67,19400.39,31450.60,74437.79,13992.77
HTTP Waiting (TTFB) (ms),498.06,55.64,9658.70,183285.58,111.89,172.81,232.79,322.35,420.80,480.08,625.96,804.05,2471.77,714.10
Input Sequence Length (tokens),72159.33,431.00,132967.00,26554632.00,490.00,20707.50,27083.80,49942.75,78363.50,95736.00,104705.60,109902.65,124358.29,29875.95
Inter Chunk Latency (ms),14.41,0.03,1861.63,2627571.20,9.30,10.10,10.51,11.34,12.77,14.75,16.49,21.95,32.32,18.56
Inter Token Latency (ms),12.97,2.05,61.46,4774.38,4.43,5.51,7.96,10.45,12.64,14.36,15.97,17.19,55.21,6.60
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),528.74,4.00,8749.00,194577.00,6.00,6.00,6.00,19.75,183.00,558.50,1422.00,2095.45,5005.70,984.80
Output Token Count (tokens),528.74,4.00,8749.00,194577.00,6.00,6.00,6.00,19.75,183.00,558.50,1422.00,2095.45,5005.70,984.80
Output Token Throughput Per User (tokens/sec/user),89.85,16.27,488.94,33066.47,18.12,58.16,62.61,69.66,79.13,95.72,125.64,181.43,226.08,41.50
Prefill Throughput Per User (tokens/sec/user),169777.78,3498.41,288560.75,62478223.44,4679.52,46095.99,94299.09,137528.24,175743.25,208919.99,230073.49,262303.79,283167.66,59715.61
Request Latency (ms),7638.63,210.26,125863.19,2811015.39,303.28,444.52,498.07,873.37,2731.51,7743.43,19400.07,31450.18,74437.51,13992.55
Requested OSL (tokens),528.74,4.00,8749.00,194577.00,6.00,6.00,6.00,19.75,183.00,558.50,1422.00,2095.45,5005.70,984.80
Time to First Output Token (ms),498.49,55.85,9659.18,183444.20,112.07,172.98,233.10,322.72,421.01,480.52,626.17,804.63,2471.98,714.09
Time to First Token (ms),498.49,55.85,9659.18,183444.20,112.07,172.98,233.10,322.72,421.01,480.52,626.17,804.63,2471.98,714.09
Time to Second Token (ms),14.38,0.04,421.07,5292.66,0.04,0.05,0.06,0.07,0.10,0.15,5.07,121.31,296.18,59.79
Tokens In Flight (tokens),129489.91,0.00,434886.46,,,,,,115835.11,,263197.00,318967.15,423060.02,97729.35
Usage Completion Tokens (tokens),528.74,4.00,8749.00,194577.00,6.00,6.00,6.00,19.75,183.00,558.50,1422.00,2095.45,5005.70,984.80
Usage Prompt Tokens (tokens),72159.33,431.00,132967.00,26554632.00,490.00,20707.50,27083.80,49942.75,78363.50,95736.00,104705.60,109902.65,124358.29,29875.95
Usage Total Tokens (tokens),72688.07,448.00,136775.00,26749209.00,512.69,20885.55,27758.10,50257.50,79220.50,96166.25,104894.80,112199.40,130775.52,30042.11

Metric,Value
Benchmark Duration (sec),1805.19
Input Token Throughput (tokens/sec),14710.19
Maximum Response Timestamp (ns),1780547839983456512.00
Minimum Request Timestamp (ns),1780546034797467904.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),107.79
Request Count,368.00
Request Throughput (requests/sec),0.20
Theoretical Prefix Cache Hit (%),97.31
Total Input Sequence Length (tokens),26554632.00
Total Output Sequence Length (tokens),194577.00
Total Output Tokens (tokens),194577.00
Total Token Throughput (tokens/sec),14817.98
Total Usage Completion Tokens (tokens),194577.00
Total Usage Prompt Tokens (tokens),26554632.00
Total Usage Total Tokens (tokens),26749209.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
