Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),238.39,0.00,6700.95,,,,,,245.41,,344.72,388.36,438.33,98.57
Active Decode Throughput Per User (tokens/sec/user),9.38,0.00,1048.38,,,,,,8.92,,12.29,13.51,15.02,10.91
Active Prefill Throughput (tokens/sec),27536.55,1015.74,444043.35,,,,,,24908.08,,36000.82,41372.22,84593.49,18556.41
Active Prefill Throughput Per User (tokens/sec/user),2818.78,917.74,204559.42,,,,,,1527.06,,2825.20,3711.70,54953.95,9269.97
Active Total Throughput (tokens/sec),27539.67,10.58,444105.69,,,,,,25075.83,,36277.90,41459.88,84868.06,18660.13
Credit Drop Latency (ms),20.92,0.97,392.01,711.27,1.35,2.16,2.28,3.17,9.06,15.48,18.29,21.97,271.23,64.93
Credit-to-Start Latency (ms),4.06,0.94,392.51,2609.17,0.99,1.07,1.12,1.23,1.44,1.69,4.52,12.32,49.11,17.59
E2E Output Token Throughput (tokens/sec/user),4.71,0.11,12.89,3027.81,0.16,0.42,1.20,2.25,4.26,6.57,8.80,10.91,11.84,3.02
Effective Concurrency,41.37,1.00,52.00,,,,,,43.00,,47.00,47.00,49.00,7.08
Effective Decode Concurrency,26.10,0.00,37.00,,,,,,27.00,,31.00,32.00,34.00,5.05
Effective Decode Throughput (tokens/sec),238.28,0.00,6700.95,,,,,,245.41,,344.72,388.35,438.33,98.68
Effective Decode Throughput Per User (tokens/sec/user),9.38,0.00,1048.38,,,,,,8.92,,12.28,13.50,15.02,10.91
Effective Latency (CO-aware) (ms),117736.25,1160.41,1006598.45,75704406.94,11568.54,32352.84,40220.96,57990.94,81552.18,136389.75,223648.48,316870.40,612317.22,111044.30
Effective Prefill Concurrency,15.28,0.00,23.00,,,,,,16.00,,20.00,21.00,22.00,4.27
Effective Prefill Throughput (tokens/sec),27293.33,0.00,444043.35,,,,,,24830.25,,35992.48,41206.12,84593.49,18653.08
Effective Prefill Throughput Per User (tokens/sec/user),2793.88,0.00,204559.42,,,,,,1518.67,,2807.59,3695.33,54330.39,9232.71
Effective Total Throughput (tokens/sec),27539.67,10.58,444105.69,,,,,,25075.83,,36277.90,41459.88,84868.06,18660.13
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,701.93,5.00,10570.00,451342.00,6.42,18.00,70.20,136.50,315.00,811.50,1704.60,2688.50,5859.38,1071.83
HTTP Chunks Sent,1.00,1.00,1.00,643.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.89,0.00,30.79,571.19,0.00,0.00,0.00,0.00,0.63,0.72,1.09,1.18,25.18,3.17
HTTP Connection Overhead (ms),1.00,0.00,37.86,640.93,0.00,0.00,0.00,0.00,0.63,0.72,1.56,1.71,25.18,3.29
HTTP Connection Reused (ratio),0.35,0.00,1.00,222.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.48
HTTP Data Received (KB),174.94,1.84,2624.11,112483.70,2.21,5.08,18.08,34.58,79.01,202.35,424.03,667.82,1455.72,265.92
HTTP Data Sent (KB),301.54,1.36,751.17,193889.43,1.71,85.99,115.04,166.21,276.25,428.68,533.21,596.93,732.97,167.13
HTTP DNS Lookup (ms),0.11,0.00,7.07,69.75,0.00,0.00,0.00,0.00,0.00,0.00,0.46,0.50,0.58,0.34
HTTP Duration (excl. conn) (ms),117732.08,1151.75,1006586.39,75701727.81,11565.77,32315.81,40219.21,57986.93,81550.53,136387.79,223647.09,316869.14,612315.35,111044.81
HTTP Receiving (ms),74256.86,237.04,1005935.67,47747162.33,439.66,1575.46,6416.51,13489.88,32958.61,89547.76,181410.72,282068.18,582489.10,111588.18
HTTP Sending (ms),1.16,0.20,30.92,743.21,0.22,0.23,0.24,0.27,0.90,1.01,1.38,1.48,25.26,3.15
