Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),90.75,0.00,25572.47,,,,,,96.96,,106.87,167.71,184.74,41.24
Active Decode Throughput Per User (tokens/sec/user),90.75,0.00,25572.47,,,,,,96.96,,106.87,167.71,184.74,41.24
Active Prefill Throughput (tokens/sec),103178.97,4547.87,232397.27,,,,,,109635.50,,186032.03,213428.23,232397.27,66347.44
Active Prefill Throughput Per User (tokens/sec/user),103178.97,4547.87,232397.27,,,,,,109635.50,,186032.03,213428.23,232397.27,66347.44
Active Total Throughput (tokens/sec),6591.19,85.64,232397.27,,,,,,95.01,,103.73,16837.00,180526.33,30081.74
Credit Drop Latency (ms),6.41,3.82,8.99,12.81,3.88,4.08,4.34,5.12,6.41,7.70,8.47,8.73,8.94,2.58
Credit-to-Start Latency (ms),1.69,1.11,10.77,104.96,1.11,1.14,1.17,1.25,1.41,1.56,1.68,1.95,7.81,1.40
E2E Output Token Throughput (tokens/sec/user),78.23,11.20,99.02,4850.21,18.99,43.63,57.42,73.93,83.20,90.43,94.64,95.67,98.62,17.49
Effective Concurrency,0.44,0.00,1.00,,,,,,0.00,,1.00,1.00,1.00,0.50
Effective Decode Concurrency,0.42,0.00,1.00,,,,,,0.00,,1.00,1.00,1.00,0.49
Effective Decode Throughput (tokens/sec),39.26,0.00,25572.47,,,,,,0.00,,104.75,106.48,183.85,51.72
Effective Decode Throughput Per User (tokens/sec/user),37.67,0.00,25572.47,,,,,,0.00,,104.72,106.48,183.85,52.01
Effective Latency (CO-aware) (ms),12442.06,239.97,102016.97,771407.83,271.25,588.18,1107.66,2752.24,5261.37,12111.47,33009.09,45071.92,87750.06,18429.21
Effective Prefill Concurrency,0.03,0.00,1.00,,,,,,0.00,,0.00,0.00,1.00,0.16
Effective Prefill Throughput (tokens/sec),2880.86,0.00,232397.27,,,,,,0.00,,0.00,0.00,135867.66,20294.17
