Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),257.08,0.00,4121.98,,,,,,245.42,,405.63,460.43,564.83,122.66
Active Decode Throughput Per User (tokens/sec/user),79.94,0.00,2060.99,,,,,,80.65,,103.42,114.98,160.18,27.28
Active Prefill Throughput (tokens/sec),22396.06,359.51,380465.51,,,,,,21571.82,,32662.79,33666.78,47567.87,13878.68
Active Prefill Throughput Per User (tokens/sec/user),969.31,346.75,380465.51,,,,,,549.52,,816.57,908.86,2976.22,9084.81
Active Total Throughput (tokens/sec),22338.51,76.60,380712.10,,,,,,21776.80,,32831.46,33908.26,46407.95,14032.68
Credit Drop Latency (ms),2.44,0.66,5.13,17.08,0.71,0.90,1.14,1.47,2.00,3.17,4.22,4.68,5.04,1.41
Credit-to-Start Latency (ms),3.14,0.45,94.15,970.85,0.49,0.61,0.71,0.81,0.99,1.30,4.64,10.14,51.74,9.11
E2E Output Token Throughput (tokens/sec/user),8.44,0.02,79.83,2609.12,0.05,0.27,0.52,1.20,3.31,8.66,22.01,34.84,72.73,13.67
Effective Concurrency,40.42,1.00,50.00,,,,,,44.00,,48.00,49.00,50.00,10.81
Effective Decode Concurrency,3.23,0.00,7.00,,,,,,3.00,,5.00,6.00,6.00,1.45
Effective Decode Throughput (tokens/sec),251.17,0.00,4121.98,,,,,,241.92,,395.47,460.40,559.13,125.99
Effective Decode Throughput Per User (tokens/sec/user),77.68,0.00,2060.99,,,,,,80.46,,102.57,114.72,160.17,29.98
Effective Latency (CO-aware) (ms),171212.92,2827.34,415189.71,52904793.29,4750.76,32986.12,87061.35,133957.69,173231.01,206844.53,260516.01,275732.17,326680.66,66921.37
Effective Prefill Concurrency,37.19,0.00,49.00,,,,,,40.00,,46.00,47.00,48.00,10.99
Effective Prefill Throughput (tokens/sec),22083.47,0.00,380465.51,,,,,,21507.77,,32558.56,33651.83,46135.30,14029.69
Effective Prefill Throughput Per User (tokens/sec/user),955.78,0.00,380465.51,,,,,,539.30,,815.42,908.86,2976.22,9021.90
Effective Total Throughput (tokens/sec),22338.51,76.60,380712.10,,,,,,21776.80,,32831.46,33908.26,46407.95,14032.68
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,55.47,2.00,585.00,17139.00,2.00,3.40,6.00,11.00,27.00,61.00,136.20,226.20,372.20,81.11
HTTP Chunks Sent,1.00,1.00,1.00,309.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.36,0.00,0.84,110.25,0.00,0.00,0.00,0.31,0.39,0.53,0.61,0.65,0.72,0.22
HTTP Connection Overhead (ms),0.42,0.00,1.10,130.40,0.00,0.00,0.00,0.31,0.39,0.72,0.83,0.87,0.97,0.30
HTTP Connection Reused (ratio),0.24,0.00,1.00,73.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.42
HTTP Data Received (KB),19.10,1.12,199.32,5901.18,1.14,1.62,2.50,4.20,9.84,21.33,45.79,77.14,123.97,27.19
HTTP Data Sent (KB),369.20,1.63,887.85,114081.47,15.93,94.72,124.00,206.87,359.46,462.12,701.74,764.73,859.38,196.69
HTTP DNS Lookup (ms),0.07,0.00,0.27,20.15,0.00,0.00,0.00,0.00,0.00,0.19,0.22,0.23,0.25,0.10
HTTP Duration (excl. conn) (ms),171209.69,2818.79,415188.86,52903795.63,4745.79,32975.55,87060.45,133956.24,173230.12,206843.53,260515.17,275731.20,326679.00,66923.46
HTTP Receiving (ms),13702.20,44.51,152300.26,4233979.09,98.46,461.54,1155.26,2454.99,7021.81,15585.40,32973.21,52038.74,89591.43,19464.58
HTTP Sending (ms),0.58,0.13,1.12,177.94,0.14,0.17,0.20,0.45,0.62,0.74,0.88,0.93,1.02,0.24
HTTP Total Time (ms),171210.12,2819.65,415189.53,52903926.02,4745.86,32976.33,87060.52,133957.04,173230.57,206843.84,260515.25,275731.78,326679.82,66923.43
HTTP Waiting (TTFB) (ms),157506.92,250.43,280045.99,48669638.59,702.25,14924.70,82947.63,121411.32,162720.00,197702.16,246118.47,267066.45,272874.56,63545.08
Input Sequence Length (tokens),93533.69,420.00,225641.00,28901911.00,3946.00,23893.00,31553.40,52661.00,91382.00,116806.00,177598.40,193514.60,218068.32,49891.56
Inter Chunk Latency (ms),251.59,8.92,26292.77,4233750.58,146.72,162.44,188.08,205.53,219.94,250.12,288.37,310.84,816.19,351.94
Inter Token Latency (ms),13.72,8.12,42.05,4239.78,9.13,10.45,10.78,11.30,12.65,14.56,17.70,20.81,33.43,4.13
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),1081.22,5.00,11667.00,334098.00,9.00,41.00,91.00,183.00,512.00,1201.00,2697.20,4499.40,7412.72,1621.97
Output Token Count (tokens),1081.22,5.00,11667.00,334098.00,9.00,41.00,91.00,183.00,512.00,1201.00,2697.20,4499.40,7412.72,1621.97
Output Token Throughput Per User (tokens/sec/user),77.07,23.78,123.20,23816.15,30.04,48.08,56.50,68.69,79.05,88.53,92.79,95.71,109.56,15.45
Prefill Throughput Per User (tokens/sec/user),3993.99,2.41,380465.41,1234144.26,19.74,125.95,190.71,350.59,587.77,896.79,1389.72,5965.34,82718.41,26608.42
Request Latency (ms),171209.74,2818.90,415188.93,52903811.12,4745.91,32971.11,87060.54,133956.34,173230.23,206843.59,260515.26,275731.28,326679.10,66923.53
Requested OSL (tokens),1081.22,5.00,11667.00,334098.00,9.00,41.00,91.00,183.00,512.00,1201.00,2697.20,4499.40,7412.72,1621.97
Time to First Output Token (ms),161583.75,6045.98,283728.47,22621724.85,8896.64,58239.55,87853.75,123516.90,164609.91,194738.19,247578.25,267604.09,278879.00,60759.67
Time to First Token (ms),157508.29,251.67,280046.27,48670060.54,703.37,14925.34,82948.12,121412.06,162720.56,197702.94,246119.29,267067.29,272875.22,63545.24
Time to Second Token (ms),300.66,44.50,2761.93,92903.78,98.45,189.82,208.33,220.28,253.27,303.05,404.14,499.89,1034.51,233.16
Tokens In Flight (tokens),3830957.73,98238.71,4735658.00,,,,,,4165703.14,,4496497.78,4555173.87,4683272.57,998464.88
Usage Completion Tokens (tokens),1081.22,5.00,11667.00,334098.00,9.00,41.00,91.00,183.00,512.00,1201.00,2697.20,4499.40,7412.72,1621.97
Usage Prompt Tokens (tokens),93533.69,420.00,225641.00,28901911.00,3946.00,23893.00,31553.40,52661.00,91382.00,116806.00,177598.40,193514.60,218068.32,49891.56
Usage Total Tokens (tokens),94614.92,438.00,227311.00,29236009.00,4780.00,24403.00,31873.20,53105.00,92017.00,116963.00,179008.40,194896.00,220823.32,50258.61

Metric,Value
Benchmark Duration (sec),1308.76
Input Token Throughput (tokens/sec),22083.47
Maximum Response Timestamp (ns),1780547405247387648.00
Minimum Request Timestamp (ns),1780546096489828352.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),255.28
Request Count,309.00
Request Throughput (requests/sec),0.24
Theoretical Prefix Cache Hit (%),95.91
Total Input Sequence Length (tokens),28901911.00
Total Output Sequence Length (tokens),334098.00
Total Output Tokens (tokens),334098.00
Total Token Throughput (tokens/sec),22338.75
Total Usage Completion Tokens (tokens),334098.00
Total Usage Prompt Tokens (tokens),28901911.00
Total Usage Total Tokens (tokens),29236009.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
