Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),129.33,0.00,29254.87,,,,,,121.95,,197.74,218.64,608.72,122.60
Active Decode Throughput Per User (tokens/sec/user),27.79,0.00,29254.87,,,,,,24.00,,39.23,49.18,146.89,48.21
Active Prefill Throughput (tokens/sec),89866.69,1803.28,335164.58,,,,,,91023.57,,160263.78,181166.13,221975.79,56057.97
Active Prefill Throughput Per User (tokens/sec/user),81491.79,1803.28,205655.40,,,,,,83573.88,,147826.62,167764.82,195907.74,54023.34
Active Total Throughput (tokens/sec),16275.87,25.16,335242.71,,,,,,147.11,,82701.27,129144.35,178388.60,41881.58
Credit Drop Latency (ms),10.34,2.19,34.58,113.70,2.42,3.36,4.53,6.35,7.49,11.07,15.33,24.96,32.66,8.47
Credit-to-Start Latency (ms),2.51,0.79,99.89,917.48,0.93,1.07,1.16,1.28,1.52,1.69,1.98,5.42,24.70,6.31
E2E Output Token Throughput (tokens/sec/user),22.04,1.24,57.28,8045.81,2.69,7.14,9.28,18.50,22.57,26.02,33.59,39.76,49.01,9.19
Effective Concurrency,5.25,1.00,9.00,,,,,,5.00,,7.00,8.00,8.00,1.54
Effective Decode Concurrency,5.03,0.00,8.00,,,,,,5.00,,7.00,8.00,8.00,1.57
Effective Decode Throughput (tokens/sec),129.25,0.00,29254.87,,,,,,121.93,,197.74,218.64,608.49,122.61
Effective Decode Throughput Per User (tokens/sec/user),27.77,0.00,29254.87,,,,,,23.99,,39.23,49.18,146.89,48.20
Effective Latency (CO-aware) (ms),26223.52,592.47,263428.25,9571583.41,676.08,843.08,1032.61,4386.49,9554.96,31015.10,76140.04,102551.17,191811.08,40032.13
Effective Prefill Concurrency,0.23,0.00,5.00,,,,,,0.00,,1.00,1.00,3.00,0.57
Effective Prefill Throughput (tokens/sec),16143.80,0.00,335164.58,,,,,,0.00,,82565.39,129025.66,178271.77,41889.03
Effective Prefill Throughput Per User (tokens/sec/user),14639.32,0.00,205655.40,,,,,,0.00,,72016.02,124232.04,165533.12,38768.06
Effective Total Throughput (tokens/sec),16275.87,25.16,335242.71,,,,,,147.11,,82701.27,129144.35,178388.60,41881.58
