Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),105.82,0.00,2763.43,,,,,,85.27,,208.53,253.35,294.33,80.97
Active Decode Throughput Per User (tokens/sec/user),29.82,0.00,673.59,,,,,,30.12,,53.13,64.83,83.48,21.91
Active Prefill Throughput (tokens/sec),11361.04,3.31,51679.00,,,,,,11504.61,,14693.94,15330.09,19230.48,3647.89
Active Prefill Throughput Per User (tokens/sec/user),1015.45,3.31,24326.66,,,,,,986.34,,1238.01,1294.00,2728.33,536.54
Active Total Throughput (tokens/sec),11398.97,27.61,51679.00,,,,,,11637.96,,14747.24,15432.76,19296.60,3732.85
Credit Drop Latency (ms),17.80,1.58,109.99,195.76,1.59,1.64,1.70,2.72,5.65,9.37,39.09,74.54,102.90,30.85
Credit-to-Start Latency (ms),2.96,0.86,110.70,672.15,0.90,1.00,1.07,1.22,1.39,1.56,3.02,8.55,34.50,9.19
E2E Output Token Throughput (tokens/sec/user),6.28,0.05,32.48,1425.41,0.07,0.17,0.64,2.05,4.97,8.58,14.67,17.93,22.74,5.56
Effective Concurrency,14.91,1.00,18.00,,,,,,16.00,,17.00,17.00,18.00,3.19
Effective Decode Concurrency,3.53,0.00,9.00,,,,,,4.00,,5.00,6.00,7.00,1.40
Effective Decode Throughput (tokens/sec),105.71,0.00,2763.43,,,,,,85.25,,208.52,253.34,294.33,81.00
Effective Decode Throughput Per User (tokens/sec/user),29.79,0.00,673.59,,,,,,30.12,,53.13,64.75,83.46,21.92
Effective Latency (CO-aware) (ms),119248.23,24347.05,321871.88,27069348.89,31430.52,70193.70,78228.05,93090.55,113114.54,138208.66,171731.32,191987.54,226640.71,41859.83
Effective Prefill Concurrency,11.38,0.00,17.00,,,,,,12.00,,14.00,15.00,16.00,3.05
Effective Prefill Throughput (tokens/sec),11288.46,0.00,51679.00,,,,,,11504.61,,14693.94,15330.09,19230.48,3747.18
Effective Prefill Throughput Per User (tokens/sec/user),1008.96,0.00,24326.66,,,,,,979.08,,1238.01,1279.44,2728.33,540.91
Effective Total Throughput (tokens/sec),11398.97,27.61,51679.00,,,,,,11637.96,,14747.24,15432.76,19296.60,3732.85
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,45.63,2.00,524.00,10359.00,2.00,2.00,4.00,12.00,27.00,53.00,111.20,166.00,228.74,58.55
HTTP Chunks Sent,1.00,1.00,1.00,227.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.42,0.00,1.18,94.36,0.00,0.00,0.00,0.00,0.47,0.65,0.81,0.87,0.95,0.31
HTTP Connection Overhead (ms),0.51,0.00,1.63,116.29,0.00,0.00,0.00,0.00,0.47,0.90,1.20,1.25,1.38,0.44
HTTP Connection Reused (ratio),0.30,0.00,1.00,67.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.46
HTTP Data Received (KB),16.39,1.16,178.63,3720.93,1.17,1.22,1.90,4.73,9.99,19.21,39.13,57.59,79.11,20.14
HTTP Data Sent (KB),356.37,1.45,1019.50,80895.69,1.69,129.33,147.88,198.36,330.45,444.03,552.79,902.60,994.01,219.76
HTTP DNS Lookup (ms),0.10,0.00,0.46,21.92,0.00,0.00,0.00,0.00,0.00,0.24,0.38,0.39,0.45,0.16
HTTP Duration (excl. conn) (ms),119245.19,24236.26,321870.20,27068658.91,31425.79,70192.45,78226.30,93089.22,113113.08,138207.54,171729.78,191986.14,226639.44,41861.74
