Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),333.22,0.00,85761.78,,,,,,329.46,,455.78,491.59,541.74,158.88
Active Decode Throughput Per User (tokens/sec/user),9.57,0.00,5717.45,,,,,,8.74,,11.12,12.04,13.93,26.29
Active Prefill Throughput (tokens/sec),50977.69,91.50,294106.02,,,,,,44351.54,,95157.94,114811.75,158196.53,33890.36
Active Prefill Throughput Per User (tokens/sec/user),27790.24,91.50,162576.14,,,,,,24063.20,,51494.88,65456.04,97541.85,19002.65
Active Total Throughput (tokens/sec),33424.44,10.33,294524.17,,,,,,25413.68,,83456.44,102442.68,145651.60,36563.72
Credit Drop Latency (ms),5.01,1.99,18.53,170.37,2.05,2.21,2.37,2.79,3.66,5.89,9.01,10.56,16.71,3.41
Credit-to-Start Latency (ms),1.97,0.88,50.33,1807.21,1.10,1.18,1.23,1.32,1.46,1.63,2.10,4.98,11.39,2.47
E2E Output Token Throughput (tokens/sec/user),8.84,0.53,14.00,8121.82,2.12,4.79,6.01,7.75,9.20,10.21,11.02,11.76,12.93,2.09
Effective Concurrency,37.75,1.00,48.00,,,,,,39.00,,45.00,46.00,48.00,7.39
Effective Decode Concurrency,36.15,0.00,48.00,,,,,,37.00,,44.00,45.00,46.00,7.26
Effective Decode Throughput (tokens/sec),333.04,0.00,85761.78,,,,,,329.46,,455.78,491.59,541.74,159.02
Effective Decode Throughput Per User (tokens/sec/user),9.56,0.00,5717.45,,,,,,8.74,,11.12,12.04,13.93,26.29
Effective Latency (CO-aware) (ms),75020.82,1528.00,1286508.73,68944130.42,2189.59,6530.09,10914.27,19848.73,39762.85,87838.43,163604.94,243567.70,597529.73,113774.72
Effective Prefill Concurrency,1.61,0.00,12.00,,,,,,1.00,,4.00,5.00,12.00,2.13
Effective Prefill Throughput (tokens/sec),33083.74,0.00,294106.02,,,,,,25045.33,,83035.69,102141.83,145267.46,36570.40
Effective Prefill Throughput Per User (tokens/sec/user),18035.44,0.00,162576.14,,,,,,15805.12,,42898.64,55993.27,85203.19,20255.39
Effective Total Throughput (tokens/sec),33424.44,10.33,294524.17,,,,,,25413.68,,83456.44,102442.68,145651.60,36563.72
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,664.88,4.00,11676.00,611029.00,12.18,30.00,92.80,169.00,352.00,762.50,1438.00,2074.50,5434.38,1004.51
HTTP Chunks Sent,1.00,1.00,1.00,919.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.49,0.00,2.00,452.19,0.00,0.00,0.00,0.00,0.63,0.72,1.11,1.19,1.29,0.43
HTTP Connection Overhead (ms),0.57,0.00,2.00,520.17,0.00,0.00,0.00,0.00,0.63,0.72,1.55,1.67,1.81,0.55
HTTP Connection Reused (ratio),0.38,0.00,1.00,351.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.49
HTTP Data Received (KB),178.37,1.89,3112.15,163923.73,4.08,8.86,25.67,46.03,95.04,204.51,384.09,555.43,1452.15,268.03
HTTP Data Sent (KB),225.21,1.33,425.54,206965.53,1.49,14.30,120.63,164.74,221.29,302.68,352.28,365.82,394.82,93.48
HTTP DNS Lookup (ms),0.07,0.00,0.60,67.97,0.00,0.00,0.00,0.00,0.00,0.00,0.44,0.47,0.54,0.17
HTTP Duration (excl. conn) (ms),75018.73,1526.26,1286501.88,68942212.08,2187.46,6524.53,10912.41,19847.32,39761.38,87832.76,163600.07,243566.19,597524.45,113774.46
HTTP Receiving (ms),71827.42,199.39,1285187.98,66009399.29,819.16,3852.64,8764.92,17217.07,37099.48,82230.61,161187.98,239925.77,595887.07,113388.09
HTTP Sending (ms),0.85,0.19,2.48,779.87,0.29,0.30,0.31,0.33,0.97,1.12,1.46,1.57,1.71,0.45
HTTP Total Time (ms),75019.30,1526.97,1286501.88,68942732.25,2187.46,6524.69,10913.12,19848.42,39761.38,87832.76,163600.71,243566.85,597525.97,113774.52
HTTP Waiting (TTFB) (ms),3190.46,310.84,62037.86,2932032.92,491.07,814.15,1031.51,1580.07,2318.11,3219.56,4451.44,5387.56,46519.89,5966.01
Input Sequence Length (tokens),65738.26,405.00,124752.00,60413461.00,409.00,4124.00,35176.40,48072.50,64907.00,88133.00,103105.20,107177.40,115080.50,27384.10
Inter Chunk Latency (ms),108.18,0.00,67680.54,66002207.32,0.68,54.62,60.33,61.06,61.86,63.39,67.93,122.41,1412.07,636.36
Inter Token Latency (ms),106.80,50.85,514.82,98145.75,62.65,69.31,77.25,89.64,100.35,113.84,134.92,155.77,285.09,38.02
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),677.97,4.00,11711.00,623055.00,12.18,30.00,92.80,169.00,352.00,770.00,1448.20,2116.80,5674.56,1052.30
Output Token Count (tokens),677.97,4.00,11711.00,623055.00,12.18,30.00,92.80,169.00,352.00,770.00,1448.20,2116.80,5674.56,1052.30
Output Token Throughput Per User (tokens/sec/user),10.04,1.94,19.67,9222.29,3.51,6.42,7.41,8.78,9.96,11.16,12.94,14.43,15.96,2.31
Prefill Throughput Per User (tokens/sec/user),33163.85,91.50,162576.17,30477578.54,180.53,1904.88,10180.46,17372.92,27403.45,42684.65,65108.34,82675.43,120752.35,24192.93
Request Latency (ms),75011.02,1526.41,1286501.99,68935130.15,2187.58,6524.64,10912.56,19847.44,39761.49,87832.88,163600.18,243506.62,597524.57,113751.00
Requested OSL (tokens),677.97,4.00,11711.00,623055.00,12.18,30.00,92.80,169.00,352.00,770.00,1448.20,2116.80,5674.56,1052.30
Time to First Output Token (ms),3191.43,312.52,62038.31,2932922.83,492.05,815.08,1032.69,1581.26,2319.65,3220.33,4452.48,5388.63,46521.07,5966.02
