Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),109.59,0.00,40578.69,,,,,,105.86,,189.03,207.24,227.63,68.51
Active Decode Throughput Per User (tokens/sec/user),85.70,0.00,40578.69,,,,,,88.94,,123.65,138.26,197.86,56.27
Active Prefill Throughput (tokens/sec),39242.04,1286.76,280896.00,,,,,,15439.80,,124086.66,150757.40,197588.58,50835.36
Active Prefill Throughput Per User (tokens/sec/user),35274.82,808.43,202726.17,,,,,,9944.78,,121502.90,146654.68,190488.71,49765.72
Active Total Throughput (tokens/sec),10774.89,35.13,280896.00,,,,,,108.86,,25086.72,88412.01,156213.63,31717.09
Credit Drop Latency (ms),11.81,1.74,74.51,200.71,1.75,1.77,2.35,6.39,7.86,11.60,12.95,25.52,64.71,16.06
Credit-to-Start Latency (ms),2.80,0.67,76.05,707.66,0.81,0.99,1.08,1.19,1.31,1.44,2.01,15.26,24.04,6.33
E2E Output Token Throughput (tokens/sec/user),62.25,0.17,110.10,15750.38,2.71,11.46,18.49,43.05,66.98,83.46,94.74,101.11,107.18,27.72
Effective Concurrency,1.14,0.00,7.00,,,,,,1.00,,3.00,4.00,6.00,1.29
Effective Decode Concurrency,0.81,0.00,2.00,,,,,,1.00,,2.00,2.00,2.00,0.73
Effective Decode Throughput (tokens/sec),71.31,0.00,40578.69,,,,,,77.44,,167.84,199.85,215.83,74.53
Effective Decode Throughput Per User (tokens/sec/user),53.25,0.00,40578.69,,,,,,58.56,,111.89,137.70,187.17,60.79
Effective Latency (CO-aware) (ms),8127.31,208.17,106389.01,2056210.65,318.16,520.66,1156.99,1571.70,3453.29,6775.42,13990.75,39861.81,86010.89,15354.88
Effective Prefill Concurrency,0.32,0.00,6.00,,,,,,0.00,,1.00,2.00,4.00,0.83
Effective Prefill Throughput (tokens/sec),7053.99,0.00,280896.00,,,,,,0.00,,12657.05,41956.74,146762.74,26298.02
Effective Prefill Throughput Per User (tokens/sec/user),6340.86,0.00,202726.17,,,,,,0.00,,6449.24,31024.68,140448.00,25072.99
Effective Total Throughput (tokens/sec),7125.80,0.00,280896.00,,,,,,94.75,,12728.60,42122.01,146858.72,26292.34
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,510.68,2.00,9373.00,129203.00,4.52,12.00,49.00,101.00,157.00,347.00,1035.40,2192.00,6600.76,1161.75
HTTP Chunks Sent,1.00,1.00,1.00,253.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.30,0.00,3.50,75.15,0.00,0.00,0.00,0.00,0.00,0.65,0.75,1.21,2.77,0.55
HTTP Connection Overhead (ms),0.32,0.00,5.71,82.08,0.00,0.00,0.00,0.00,0.00,0.65,0.75,1.65,2.77,0.65
HTTP Connection Reused (ratio),0.68,0.00,1.00,173.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.46
HTTP Data Received (KB),127.46,1.11,2310.58,32246.56,1.74,3.61,12.82,25.79,39.74,87.15,258.46,546.18,1642.77,288.14
HTTP Data Sent (KB),195.48,1.68,465.97,49455.62,2.10,66.15,79.49,134.82,198.93,247.36,286.93,330.35,461.37,90.66
HTTP DNS Lookup (ms),0.03,0.00,2.20,6.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.54,0.17
HTTP Duration (excl. conn) (ms),8124.41,207.08,106387.49,2055476.98,277.01,519.17,1155.54,1570.48,3451.93,6751.09,13989.10,39860.49,86009.29,15354.42
HTTP Receiving (ms),5808.51,0.55,99611.07,1469553.22,24.68,108.31,552.21,1062.32,1878.29,4267.32,10073.76,23098.30,79160.76,13486.04
HTTP Sending (ms),0.54,0.15,3.63,135.71,0.16,0.20,0.21,0.22,0.25,0.92,1.04,1.46,2.90,0.55
HTTP Total Time (ms),8124.74,207.08,106387.49,2055559.07,277.01,519.17,1155.54,1570.48,3452.61,6752.70,13989.24,39861.52,86009.29,15354.41
HTTP Waiting (TTFB) (ms),2315.37,65.35,52731.93,585788.05,103.11,209.90,290.02,388.08,519.78,1285.25,4420.76,7855.53,37808.91,6393.76
Input Sequence Length (tokens),50348.29,431.00,119005.00,12738117.00,490.00,17132.00,20385.20,34619.00,51421.00,64095.00,74128.00,84233.60,117789.40,23256.19
Inter Chunk Latency (ms),12.19,0.00,933.76,1469472.26,6.66,8.87,9.09,9.58,11.36,12.84,13.89,20.88,24.73,13.33
Inter Token Latency (ms),11.11,0.11,57.56,2810.53,3.82,7.95,8.71,9.22,10.90,12.21,13.97,15.14,20.90,3.98
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),513.48,6.00,9379.00,129911.00,7.56,15.00,51.20,103.00,160.00,350.00,1038.20,2198.00,6622.68,1163.42
Output Token Count (tokens),513.48,6.00,9379.00,129911.00,7.56,15.00,51.20,103.00,160.00,350.00,1038.20,2198.00,6622.68,1163.42
Output Token Throughput Per User (tokens/sec/user),133.14,17.37,9381.04,33684.35,48.90,66.07,71.59,81.91,91.75,108.50,114.76,125.97,262.28,583.26
Prefill Throughput Per User (tokens/sec/user),85860.87,482.50,202726.15,21722799.00,1355.69,2980.71,7034.14,26259.97,97148.78,129991.09,155614.80,173220.79,199565.24,56815.82
Request Latency (ms),8124.21,207.19,106387.59,2055424.08,277.11,519.28,1155.66,1570.58,3452.04,6751.14,13978.47,39860.58,86009.40,15354.27
Requested OSL (tokens),513.48,6.00,9379.00,129911.00,7.56,15.00,51.20,103.00,160.00,350.00,1038.20,2198.00,6622.68,1163.42
Time to First Output Token (ms),2316.02,65.70,52733.09,585951.82,103.44,210.57,290.39,388.98,520.13,1285.56,4421.40,7856.13,37809.20,6393.78
